Stazione,Monte S. Quirico,,,,,,,,,,,,,,
Codice,TOS02004291,,,,,,,,,,,,,,
Comune,Lucca,,,,,,,,,,,,,,
Provincia,LU,,,,,,,,,,,,,,
GB [m],E,1621131,N,4857138,,,,,,,,,,,
WGS84 [°],Lat,43.857,Lon,10.507,,,,,,,,,,,
Quota [m],25,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,ATTENZIONE,i,dati,sono,nel,fomato,csv,ed,utilizzano,,,,
,,,come,separatore,di,colonna,il,punto e virgola,e,,,,,,
,,,come,separatore,decimale,la,virgola,,,,,,,,
,,,verificare,le,proprie,impostazioni,internazionali,per,una,corretta,visulizzazione.,,,,
,,,Il,valore,-9999,corrisponde,a,dato,mancante,,,,,,
,,,Il,valore,contrassegnato,con,@,corrisponde,al,dato,mancante,,,,
,,,Il,valore,contrassegnato,con,V,corrisponde,al,dato,validato,,,,
,,,Il,valore,contrassegnato,con,P,corrisponde,al,dato,prevalidato,soggetto,ad,eventuali,modifiche
,,,(consultare,la,sezione,Criteri,di,validazione),,,,,,,
,,,,,,,,,,,,,,,
gg/mm/aaaa,Portata [mc/s],Tipo Dato,,,,,,,,,,,,,
19/09/2010,20,772,V,,,,,,,,,,,,
20/09/2010,15,976,V,,,,,,,,,,,,
21/09/2010,15,420,V,,,,,,,,,,,,
22/09/2010,15,454,V,,,,,,,,,,,,
23/09/2010,13,953,V,,,,,,,,,,,,
24/09/2010,13,674,V,,,,,,,,,,,,
25/09/2010,15,484,V,,,,,,,,,,,,
26/09/2010,14,724,V,,,,,,,,,,,,
27/09/2010,15,471,V,,,,,,,,,,,,
28/09/2010,15,823,V,,,,,,,,,,,,
29/09/2010,20,783,V,,,,,,,,,,,,
30/09/2010,21,317,V,,,,,,,,,,,,
01/10/2010,18,133,V,,,,,,,,,,,,
02/10/2010,16,339,V,,,,,,,,,,,,
03/10/2010,17,341,V,,,,,,,,,,,,
04/10/2010,20,98,V,,,,,,,,,,,,
05/10/2010,73,396,V,,,,,,,,,,,,
06/10/2010,50,424,V,,,,,,,,,,,,
07/10/2010,28,709,V,,,,,,,,,,,,
08/10/2010,24,370,V,,,,,,,,,,,,
09/10/2010,17,770,V,,,,,,,,,,,,
10/10/2010,19,276,V,,,,,,,,,,,,
11/10/2010,19,836,V,,,,,,,,,,,,
12/10/2010,18,646,V,,,,,,,,,,,,
13/10/2010,17,896,V,,,,,,,,,,,,
14/10/2010,17,646,V,,,,,,,,,,,,
15/10/2010,19,359,V,,,,,,,,,,,,
16/10/2010,20,9,V,,,,,,,,,,,,
17/10/2010,23,227,V,,,,,,,,,,,,
18/10/2010,16,282,V,,,,,,,,,,,,
19/10/2010,14,723,V,,,,,,,,,,,,
20/10/2010,14,600,V,,,,,,,,,,,,
21/10/2010,13,52,V,,,,,,,,,,,,
22/10/2010,12,938,V,,,,,,,,,,,,
23/10/2010,13,910,V,,,,,,,,,,,,
24/10/2010,21,597,V,,,,,,,,,,,,
25/10/2010,196,803,V,,,,,,,,,,,,
26/10/2010,133,762,V,,,,,,,,,,,,
27/10/2010,77,401,V,,,,,,,,,,,,
28/10/2010,48,704,V,,,,,,,,,,,,
29/10/2010,51,658,V,,,,,,,,,,,,
30/10/2010,60,44,V,,,,,,,,,,,,
31/10/2010,331,140,V,,,,,,,,,,,,
01/11/2010,718,979,V,,,,,,,,,,,,
02/11/2010,358,506,V,,,,,,,,,,,,
03/11/2010,218,705,V,,,,,,,,,,,,
04/11/2010,170,665,V,,,,,,,,,,,,
05/11/2010,133,259,V,,,,,,,,,,,,
06/11/2010,109,649,V,,,,,,,,,,,,
07/11/2010,102,141,V,,,,,,,,,,,,
08/11/2010,131,5,V,,,,,,,,,,,,
09/11/2010,233,400,V,,,,,,,,,,,,
10/11/2010,243,567,V,,,,,,,,,,,,
11/11/2010,243,691,V,,,,,,,,,,,,
12/11/2010,204,784,V,,,,,,,,,,,,
13/11/2010,175,447,V,,,,,,,,,,,,
14/11/2010,145,723,V,,,,,,,,,,,,
15/11/2010,129,428,V,,,,,,,,,,,,
16/11/2010,267,303,V,,,,,,,,,,,,
17/11/2010,207,489,V,,,,,,,,,,,,
18/11/2010,172,889,V,,,,,,,,,,,,
19/11/2010,150,667,V,,,,,,,,,,,,
20/11/2010,127,312,V,,,,,,,,,,,,
21/11/2010,157,972,V,,,,,,,,,,,,
22/11/2010,270,959,V,,,,,,,,,,,,
23/11/2010,210,209,V,,,,,,,,,,,,
24/11/2010,159,862,V,,,,,,,,,,,,
25/11/2010,132,716,V,,,,,,,,,,,,
26/11/2010,135,802,V,,,,,,,,,,,,
27/11/2010,120,579,V,,,,,,,,,,,,
28/11/2010,102,890,V,,,,,,,,,,,,
29/11/2010,84,984,V,,,,,,,,,,,,
30/11/2010,89,316,V,,,,,,,,,,,,
01/12/2010,142,192,V,,,,,,,,,,,,
02/12/2010,201,816,V,,,,,,,,,,,,
03/12/2010,186,997,V,,,,,,,,,,,,
04/12/2010,155,78,V,,,,,,,,,,,,
05/12/2010,126,902,V,,,,,,,,,,,,
06/12/2010,151,357,V,,,,,,,,,,,,
07/12/2010,399,858,V,,,,,,,,,,,,
08/12/2010,367,975,V,,,,,,,,,,,,
09/12/2010,326,494,V,,,,,,,,,,,,
10/12/2010,216,171,V,,,,,,,,,,,,
11/12/2010,166,828,V,,,,,,,,,,,,
12/12/2010,153,58,V,,,,,,,,,,,,
13/12/2010,131,124,V,,,,,,,,,,,,
14/12/2010,105,555,V,,,,,,,,,,,,
15/12/2010,80,183,V,,,,,,,,,,,,
16/12/2010,69,601,V,,,,,,,,,,,,
17/12/2010,69,955,V,,,,,,,,,,,,
18/12/2010,63,429,V,,,,,,,,,,,,
19/12/2010,48,968,V,,,,,,,,,,,,
20/12/2010,50,358,V,,,,,,,,,,,,
21/12/2010,57,68,V,,,,,,,,,,,,
22/12/2010,341,727,V,,,,,,,,,,,,
23/12/2010,452,635,V,,,,,,,,,,,,
24/12/2010,524,645,V,,,,,,,,,,,,
25/12/2010,315,693,V,,,,,,,,,,,,
26/12/2010,213,58,V,,,,,,,,,,,,
27/12/2010,162,540,V,,,,,,,,,,,,
28/12/2010,138,806,V,,,,,,,,,,,,
29/12/2010,127,90,V,,,,,,,,,,,,
30/12/2010,114,849,V,,,,,,,,,,,,
31/12/2010,104,893,V,,,,,,,,,,,,
01/01/2011,85,802,V,,,,,,,,,,,,
02/01/2011,76,686,V,,,,,,,,,,,,
03/01/2011,71,584,V,,,,,,,,,,,,
04/01/2011,63,64,V,,,,,,,,,,,,
05/01/2011,51,771,V,,,,,,,,,,,,
06/01/2011,59,125,V,,,,,,,,,,,,
07/01/2011,149,556,V,,,,,,,,,,,,
08/01/2011,147,467,V,,,,,,,,,,,,
09/01/2011,125,632,V,,,,,,,,,,,,
10/01/2011,107,520,V,,,,,,,,,,,,
11/01/2011,104,116,V,,,,,,,,,,,,
12/01/2011,100,3,V,,,,,,,,,,,,
13/01/2011,85,146,V,,,,,,,,,,,,
14/01/2011,76,962,V,,,,,,,,,,,,
15/01/2011,67,350,V,,,,,,,,,,,,
16/01/2011,58,356,V,,,,,,,,,,,,
17/01/2011,55,46,V,,,,,,,,,,,,
18/01/2011,51,701,V,,,,,,,,,,,,
19/01/2011,54,192,V,,,,,,,,,,,,
20/01/2011,49,736,V,,,,,,,,,,,,
21/01/2011,38,461,V,,,,,,,,,,,,
22/01/2011,38,44,V,,,,,,,,,,,,
23/01/2011,35,58,V,,,,,,,,,,,,
24/01/2011,37,248,V,,,,,,,,,,,,
25/01/2011,39,889,V,,,,,,,,,,,,
26/01/2011,33,813,V,,,,,,,,,,,,
27/01/2011,28,171,V,,,,,,,,,,,,
28/01/2011,27,200,V,,,,,,,,,,,,
29/01/2011,29,54,V,,,,,,,,,,,,
30/01/2011,41,146,V,,,,,,,,,,,,
31/01/2011,29,919,V,,,,,,,,,,,,
01/02/2011,27,844,V,,,,,,,,,,,,
02/02/2011,25,244,V,,,,,,,,,,,,
03/02/2011,22,651,V,,,,,,,,,,,,
04/02/2011,21,520,V,,,,,,,,,,,,
05/02/2011,21,500,V,,,,,,,,,,,,
06/02/2011,21,62,V,,,,,,,,,,,,
07/02/2011,22,727,V,,,,,,,,,,,,
08/02/2011,22,728,V,,,,,,,,,,,,
09/02/2011,21,881,V,,,,,,,,,,,,
10/02/2011,22,908,V,,,,,,,,,,,,
11/02/2011,23,924,V,,,,,,,,,,,,
12/02/2011,22,457,V,,,,,,,,,,,,
13/02/2011,20,804,V,,,,,,,,,,,,
14/02/2011,27,730,V,,,,,,,,,,,,
15/02/2011,49,288,V,,,,,,,,,,,,
16/02/2011,93,681,V,,,,,,,,,,,,
17/02/2011,167,261,V,,,,,,,,,,,,
18/02/2011,152,523,V,,,,,,,,,,,,
19/02/2011,106,91,V,,,,,,,,,,,,
20/02/2011,81,24,V,,,,,,,,,,,,
21/02/2011,74,556,V,,,,,,,,,,,,
22/02/2011,52,774,V,,,,,,,,,,,,
23/02/2011,41,422,V,,,,,,,,,,,,
24/02/2011,36,818,V,,,,,,,,,,,,
25/02/2011,40,370,V,,,,,,,,,,,,
26/02/2011,35,152,V,,,,,,,,,,,,
27/02/2011,49,113,V,,,,,,,,,,,,
28/02/2011,48,88,V,,,,,,,,,,,,
01/03/2011,34,649,V,,,,,,,,,,,,
02/03/2011,30,809,V,,,,,,,,,,,,
03/03/2011,31,647,V,,,,,,,,,,,,
04/03/2011,28,329,V,,,,,,,,,,,,
05/03/2011,25,55,V,,,,,,,,,,,,
06/03/2011,21,886,V,,,,,,,,,,,,
07/03/2011,21,112,V,,,,,,,,,,,,
08/03/2011,20,373,V,,,,,,,,,,,,
09/03/2011,19,968,V,,,,,,,,,,,,
10/03/2011,18,811,V,,,,,,,,,,,,
11/03/2011,26,204,V,,,,,,,,,,,,
12/03/2011,41,499,V,,,,,,,,,,,,
13/03/2011,40,458,V,,,,,,,,,,,,
14/03/2011,110,976,V,,,,,,,,,,,,
15/03/2011,146,726,V,,,,,,,,,,,,
16/03/2011,237,810,V,,,,,,,,,,,,
17/03/2011,219,582,V,,,,,,,,,,,,
18/03/2011,172,728,V,,,,,,,,,,,,
19/03/2011,140,348,V,,,,,,,,,,,,
20/03/2011,90,952,V,,,,,,,,,,,,
21/03/2011,77,844,V,,,,,,,,,,,,
22/03/2011,69,217,V,,,,,,,,,,,,
23/03/2011,56,438,V,,,,,,,,,,,,
24/03/2011,52,62,V,,,,,,,,,,,,
25/03/2011,52,460,V,,,,,,,,,,,,
26/03/2011,47,834,V,,,,,,,,,,,,
27/03/2011,54,214,V,,,,,,,,,,,,
28/03/2011,71,212,V,,,,,,,,,,,,
29/03/2011,75,48,V,,,,,,,,,,,,
30/03/2011,48,636,V,,,,,,,,,,,,
31/03/2011,42,849,V,,,,,,,,,,,,
01/04/2011,40,913,V,,,,,,,,,,,,
02/04/2011,38,64,V,,,,,,,,,,,,
03/04/2011,40,379,V,,,,,,,,,,,,
04/04/2011,38,192,V,,,,,,,,,,,,
05/04/2011,34,257,V,,,,,,,,,,,,
06/04/2011,32,807,V,,,,,,,,,,,,
07/04/2011,29,249,V,,,,,,,,,,,,
08/04/2011,29,324,V,,,,,,,,,,,,
09/04/2011,29,747,V,,,,,,,,,,,,
10/04/2011,28,159,V,,,,,,,,,,,,
11/04/2011,28,538,V,,,,,,,,,,,,
12/04/2011,30,646,V,,,,,,,,,,,,
13/04/2011,26,979,V,,,,,,,,,,,,
14/04/2011,32,139,V,,,,,,,,,,,,
15/04/2011,29,781,V,,,,,,,,,,,,
16/04/2011,25,697,V,,,,,,,,,,,,
17/04/2011,19,307,V,,,,,,,,,,,,
18/04/2011,18,946,V,,,,,,,,,,,,
19/04/2011,20,571,V,,,,,,,,,,,,
20/04/2011,19,72,V,,,,,,,,,,,,
21/04/2011,18,583,V,,,,,,,,,,,,
22/04/2011,17,873,V,,,,,,,,,,,,
23/04/2011,19,224,V,,,,,,,,,,,,
24/04/2011,20,183,V,,,,,,,,,,,,
25/04/2011,21,636,V,,,,,,,,,,,,
26/04/2011,18,488,V,,,,,,,,,,,,
27/04/2011,18,484,V,,,,,,,,,,,,
28/04/2011,19,744,V,,,,,,,,,,,,
29/04/2011,17,652,V,,,,,,,,,,,,
30/04/2011,17,86,V,,,,,,,,,,,,
01/05/2011,16,244,V,,,,,,,,,,,,
02/05/2011,16,606,V,,,,,,,,,,,,
03/05/2011,13,508,V,,,,,,,,,,,,
04/05/2011,15,737,V,,,,,,,,,,,,
05/05/2011,14,864,V,,,,,,,,,,,,
06/05/2011,14,682,V,,,,,,,,,,,,
07/05/2011,12,692,V,,,,,,,,,,,,
08/05/2011,12,714,V,,,,,,,,,,,,
09/05/2011,13,578,V,,,,,,,,,,,,
10/05/2011,13,272,V,,,,,,,,,,,,
11/05/2011,14,66,V,,,,,,,,,,,,
12/05/2011,12,654,V,,,,,,,,,,,,
13/05/2011,13,374,V,,,,,,,,,,,,
14/05/2011,12,777,V,,,,,,,,,,,,
15/05/2011,14,339,V,,,,,,,,,,,,
16/05/2011,12,923,V,,,,,,,,,,,,
17/05/2011,11,981,V,,,,,,,,,,,,
18/05/2011,12,419,V,,,,,,,,,,,,
19/05/2011,10,945,V,,,,,,,,,,,,
20/05/2011,9,781,V,,,,,,,,,,,,
21/05/2011,9,571,V,,,,,,,,,,,,
22/05/2011,9,105,V,,,,,,,,,,,,
23/05/2011,9,155,V,,,,,,,,,,,,
24/05/2011,8,966,V,,,,,,,,,,,,
25/05/2011,9,284,V,,,,,,,,,,,,
26/05/2011,8,978,V,,,,,,,,,,,,
27/05/2011,9,110,V,,,,,,,,,,,,
28/05/2011,8,486,V,,,,,,,,,,,,
29/05/2011,8,528,V,,,,,,,,,,,,
30/05/2011,8,581,V,,,,,,,,,,,,
31/05/2011,8,887,V,,,,,,,,,,,,
01/06/2011,9,272,V,,,,,,,,,,,,
02/06/2011,9,527,V,,,,,,,,,,,,
03/06/2011,9,901,V,,,,,,,,,,,,
04/06/2011,9,443,V,,,,,,,,,,,,
05/06/2011,11,455,V,,,,,,,,,,,,
06/06/2011,12,563,V,,,,,,,,,,,,
07/06/2011,15,783,V,,,,,,,,,,,,
08/06/2011,26,37,V,,,,,,,,,,,,
09/06/2011,36,690,V,,,,,,,,,,,,
10/06/2011,24,429,V,,,,,,,,,,,,
11/06/2011,15,415,V,,,,,,,,,,,,
12/06/2011,12,901,V,,,,,,,,,,,,
13/06/2011,10,690,V,,,,,,,,,,,,
14/06/2011,11,375,V,,,,,,,,,,,,
15/06/2011,9,827,V,,,,,,,,,,,,
16/06/2011,9,305,V,,,,,,,,,,,,
17/06/2011,9,569,V,,,,,,,,,,,,
18/06/2011,9,683,V,,,,,,,,,,,,
19/06/2011,9,201,V,,,,,,,,,,,,
20/06/2011,9,32,V,,,,,,,,,,,,
21/06/2011,8,822,V,,,,,,,,,,,,
22/06/2011,8,905,V,,,,,,,,,,,,
23/06/2011,8,834,V,,,,,,,,,,,,
24/06/2011,8,840,V,,,,,,,,,,,,
25/06/2011,8,785,V,,,,,,,,,,,,
26/06/2011,8,763,V,,,,,,,,,,,,
27/06/2011,8,878,V,,,,,,,,,,,,
28/06/2011,9,113,V,,,,,,,,,,,,
29/06/2011,9,168,V,,,,,,,,,,,,
30/06/2011,9,52,V,,,,,,,,,,,,
01/07/2011,9,376,V,,,,,,,,,,,,
02/07/2011,8,797,V,,,,,,,,,,,,
03/07/2011,8,494,V,,,,,,,,,,,,
04/07/2011,9,129,V,,,,,,,,,,,,
05/07/2011,8,800,V,,,,,,,,,,,,
06/07/2011,8,652,V,,,,,,,,,,,,
07/07/2011,8,239,V,,,,,,,,,,,,
08/07/2011,8,495,V,,,,,,,,,,,,
09/07/2011,8,170,V,,,,,,,,,,,,
10/07/2011,11,298,V,,,,,,,,,,,,
11/07/2011,8,20,V,,,,,,,,,,,,
12/07/2011,9,29,V,,,,,,,,,,,,
13/07/2011,8,705,V,,,,,,,,,,,,
14/07/2011,7,777,V,,,,,,,,,,,,
15/07/2011,7,573,V,,,,,,,,,,,,
16/07/2011,7,575,V,,,,,,,,,,,,
17/07/2011,8,35,V,,,,,,,,,,,,
18/07/2011,7,514,V,,,,,,,,,,,,
19/07/2011,8,169,V,,,,,,,,,,,,
20/07/2011,9,68,V,,,,,,,,,,,,
21/07/2011,7,992,V,,,,,,,,,,,,
22/07/2011,7,888,V,,,,,,,,,,,,
23/07/2011,7,758,V,,,,,,,,,,,,
24/07/2011,8,104,V,,,,,,,,,,,,
25/07/2011,7,594,V,,,,,,,,,,,,
26/07/2011,7,157,V,,,,,,,,,,,,
27/07/2011,7,455,V,,,,,,,,,,,,
28/07/2011,7,366,V,,,,,,,,,,,,
29/07/2011,7,736,V,,,,,,,,,,,,
30/07/2011,7,606,V,,,,,,,,,,,,
31/07/2011,7,337,V,,,,,,,,,,,,
01/08/2011,7,321,V,,,,,,,,,,,,
02/08/2011,7,294,V,,,,,,,,,,,,
03/08/2011,7,490,V,,,,,,,,,,,,
04/08/2011,7,291,V,,,,,,,,,,,,
05/08/2011,7,404,V,,,,,,,,,,,,
06/08/2011,7,496,V,,,,,,,,,,,,
07/08/2011,7,596,V,,,,,,,,,,,,
08/08/2011,7,749,V,,,,,,,,,,,,
09/08/2011,7,292,V,,,,,,,,,,,,
10/08/2011,7,186,V,,,,,,,,,,,,
11/08/2011,6,747,V,,,,,,,,,,,,
12/08/2011,7,533,V,,,,,,,,,,,,
13/08/2011,7,375,V,,,,,,,,,,,,
14/08/2011,7,153,V,,,,,,,,,,,,
15/08/2011,7,360,V,,,,,,,,,,,,
16/08/2011,7,524,V,,,,,,,,,,,,
17/08/2011,7,289,V,,,,,,,,,,,,
18/08/2011,7,233,V,,,,,,,,,,,,
19/08/2011,7,162,V,,,,,,,,,,,,
20/08/2011,7,251,V,,,,,,,,,,,,
21/08/2011,7,285,V,,,,,,,,,,,,
22/08/2011,7,9,V,,,,,,,,,,,,
23/08/2011,7,119,V,,,,,,,,,,,,
24/08/2011,6,629,V,,,,,,,,,,,,
25/08/2011,6,682,V,,,,,,,,,,,,
26/08/2011,6,619,V,,,,,,,,,,,,
27/08/2011,6,490,V,,,,,,,,,,,,
28/08/2011,6,695,V,,,,,,,,,,,,
29/08/2011,6,757,V,,,,,,,,,,,,
30/08/2011,6,587,V,,,,,,,,,,,,
31/08/2011,6,74,V,,,,,,,,,,,,
01/09/2011,6,105,V,,,,,,,,,,,,
02/09/2011,6,166,V,,,,,,,,,,,,
03/09/2011,6,304,V,,,,,,,,,,,,
04/09/2011,6,447,V,,,,,,,,,,,,
05/09/2011,15,265,V,,,,,,,,,,,,
06/09/2011,8,280,V,,,,,,,,,,,,
07/09/2011,6,730,V,,,,,,,,,,,,
08/09/2011,6,562,V,,,,,,,,,,,,
09/09/2011,6,510,V,,,,,,,,,,,,
10/09/2011,6,514,V,,,,,,,,,,,,
11/09/2011,6,105,V,,,,,,,,,,,,
12/09/2011,6,40,V,,,,,,,,,,,,
13/09/2011,5,903,V,,,,,,,,,,,,
14/09/2011,5,873,V,,,,,,,,,,,,
15/09/2011,5,877,V,,,,,,,,,,,,
16/09/2011,5,784,V,,,,,,,,,,,,
17/09/2011,5,902,V,,,,,,,,,,,,
18/09/2011,6,693,V,,,,,,,,,,,,
19/09/2011,6,743,V,,,,,,,,,,,,
20/09/2011,5,863,V,,,,,,,,,,,,
21/09/2011,5,852,V,,,,,,,,,,,,
22/09/2011,5,932,V,,,,,,,,,,,,
23/09/2011,5,906,V,,,,,,,,,,,,
24/09/2011,5,923,V,,,,,,,,,,,,
25/09/2011,6,87,V,,,,,,,,,,,,
26/09/2011,5,952,V,,,,,,,,,,,,
27/09/2011,5,775,V,,,,,,,,,,,,
28/09/2011,5,785,V,,,,,,,,,,,,
29/09/2011,5,705,V,,,,,,,,,,,,
30/09/2011,5,564,V,,,,,,,,,,,,
01/10/2011,5,524,V,,,,,,,,,,,,
02/10/2011,5,641,V,,,,,,,,,,,,
03/10/2011,5,554,V,,,,,,,,,,,,
04/10/2011,5,517,V,,,,,,,,,,,,
05/10/2011,5,441,V,,,,,,,,,,,,
06/10/2011,5,610,V,,,,,,,,,,,,
07/10/2011,6,83,V,,,,,,,,,,,,
08/10/2011,5,314,V,,,,,,,,,,,,
09/10/2011,5,98,V,,,,,,,,,,,,
10/10/2011,5,258,V,,,,,,,,,,,,
11/10/2011,5,543,V,,,,,,,,,,,,
12/10/2011,5,570,V,,,,,,,,,,,,
13/10/2011,5,636,V,,,,,,,,,,,,
14/10/2011,5,207,V,,,,,,,,,,,,
15/10/2011,4,976,V,,,,,,,,,,,,
16/10/2011,5,66,V,,,,,,,,,,,,
17/10/2011,5,21,V,,,,,,,,,,,,
18/10/2011,5,397,V,,,,,,,,,,,,
19/10/2011,5,643,V,,,,,,,,,,,,
20/10/2011,12,278,V,,,,,,,,,,,,
21/10/2011,9,105,V,,,,,,,,,,,,
22/10/2011,6,690,V,,,,,,,,,,,,
23/10/2011,5,866,V,,,,,,,,,,,,
24/10/2011,9,640,V,,,,,,,,,,,,
25/10/2011,34,621,V,,,,,,,,,,,,
26/10/2011,355,941,V,,,,,,,,,,,,
27/10/2011,72,5,V,,,,,,,,,,,,
28/10/2011,34,30,V,,,,,,,,,,,,
29/10/2011,30,853,V,,,,,,,,,,,,
30/10/2011,32,99,V,,,,,,,,,,,,
31/10/2011,29,988,V,,,,,,,,,,,,
01/11/2011,17,580,V,,,,,,,,,,,,
02/11/2011,21,368,V,,,,,,,,,,,,
03/11/2011,21,282,V,,,,,,,,,,,,
04/11/2011,23,177,V,,,,,,,,,,,,
05/11/2011,109,115,V,,,,,,,,,,,,
06/11/2011,118,208,V,,,,,,,,,,,,
07/11/2011,72,488,V,,,,,,,,,,,,
08/11/2011,145,635,V,,,,,,,,,,,,
09/11/2011,98,639,V,,,,,,,,,,,,
10/11/2011,57,649,V,,,,,,,,,,,,
11/11/2011,38,293,V,,,,,,,,,,,,
12/11/2011,30,808,V,,,,,,,,,,,,
13/11/2011,25,89,V,,,,,,,,,,,,
14/11/2011,21,958,V,,,,,,,,,,,,
15/11/2011,21,457,V,,,,,,,,,,,,
16/11/2011,22,117,V,,,,,,,,,,,,
17/11/2011,21,357,V,,,,,,,,,,,,
18/11/2011,16,31,V,,,,,,,,,,,,
19/11/2011,12,166,V,,,,,,,,,,,,
20/11/2011,12,491,V,,,,,,,,,,,,
21/11/2011,11,550,V,,,,,,,,,,,,
22/11/2011,13,451,V,,,,,,,,,,,,
23/11/2011,11,710,V,,,,,,,,,,,,
24/11/2011,11,93,V,,,,,,,,,,,,
25/11/2011,10,489,V,,,,,,,,,,,,
26/11/2011,8,878,V,,,,,,,,,,,,
27/11/2011,10,83,V,,,,,,,,,,,,
28/11/2011,9,807,V,,,,,,,,,,,,
29/11/2011,10,697,V,,,,,,,,,,,,
30/11/2011,18,191,V,,,,,,,,,,,,
01/12/2011,12,667,V,,,,,,,,,,,,
02/12/2011,12,731,V,,,,,,,,,,,,
03/12/2011,32,431,V,,,,,,,,,,,,
04/12/2011,70,602,V,,,,,,,,,,,,
05/12/2011,122,595,V,,,,,,,,,,,,
06/12/2011,124,503,V,,,,,,,,,,,,
07/12/2011,79,802,V,,,,,,,,,,,,
08/12/2011,64,605,V,,,,,,,,,,,,
09/12/2011,62,950,V,,,,,,,,,,,,
10/12/2011,60,576,V,,,,,,,,,,,,
11/12/2011,34,680,V,,,,,,,,,,,,
12/12/2011,48,736,V,,,,,,,,,,,,
13/12/2011,58,573,V,,,,,,,,,,,,
14/12/2011,56,13,V,,,,,,,,,,,,
15/12/2011,131,783,V,,,,,,,,,,,,
16/12/2011,162,347,V,,,,,,,,,,,,
17/12/2011,347,722,V,,,,,,,,,,,,
18/12/2011,170,78,V,,,,,,,,,,,,
19/12/2011,128,986,V,,,,,,,,,,,,
20/12/2011,95,134,V,,,,,,,,,,,,
21/12/2011,74,306,V,,,,,,,,,,,,
22/12/2011,55,459,V,,,,,,,,,,,,
23/12/2011,46,7,V,,,,,,,,,,,,
24/12/2011,48,313,V,,,,,,,,,,,,
25/12/2011,37,503,V,,,,,,,,,,,,
26/12/2011,43,675,V,,,,,,,,,,,,
27/12/2011,32,749,V,,,,,,,,,,,,
28/12/2011,31,746,V,,,,,,,,,,,,
29/12/2011,35,95,V,,,,,,,,,,,,
30/12/2011,34,606,V,,,,,,,,,,,,
31/12/2011,25,47,V,,,,,,,,,,,,
01/01/2012,26,438,V,,,,,,,,,,,,
02/01/2012,29,886,V,,,,,,,,,,,,
03/01/2012,52,101,V,,,,,,,,,,,,
04/01/2012,44,184,V,,,,,,,,,,,,
05/01/2012,41,920,V,,,,,,,,,,,,
06/01/2012,38,684,V,,,,,,,,,,,,
07/01/2012,38,406,V,,,,,,,,,,,,
08/01/2012,32,104,V,,,,,,,,,,,,
09/01/2012,29,473,V,,,,,,,,,,,,
10/01/2012,28,753,V,,,,,,,,,,,,
11/01/2012,26,622,V,,,,,,,,,,,,
12/01/2012,23,439,V,,,,,,,,,,,,
13/01/2012,27,173,V,,,,,,,,,,,,
14/01/2012,24,339,V,,,,,,,,,,,,
15/01/2012,21,442,V,,,,,,,,,,,,
16/01/2012,21,47,V,,,,,,,,,,,,
17/01/2012,17,766,V,,,,,,,,,,,,
18/01/2012,16,837,V,,,,,,,,,,,,
19/01/2012,20,180,V,,,,,,,,,,,,
20/01/2012,21,133,V,,,,,,,,,,,,
21/01/2012,19,590,V,,,,,,,,,,,,
22/01/2012,19,36,V,,,,,,,,,,,,
23/01/2012,20,172,V,,,,,,,,,,,,
24/01/2012,17,330,V,,,,,,,,,,,,
25/01/2012,17,440,V,,,,,,,,,,,,
26/01/2012,18,401,V,,,,,,,,,,,,
27/01/2012,18,349,V,,,,,,,,,,,,
28/01/2012,17,635,V,,,,,,,,,,,,
29/01/2012,16,307,V,,,,,,,,,,,,
30/01/2012,13,991,V,,,,,,,,,,,,
31/01/2012,14,84,V,,,,,,,,,,,,
01/02/2012,14,530,V,,,,,,,,,,,,
02/02/2012,13,632,V,,,,,,,,,,,,
03/02/2012,13,312,V,,,,,,,,,,,,
04/02/2012,13,362,V,,,,,,,,,,,,
05/02/2012,13,154,V,,,,,,,,,,,,
06/02/2012,8,542,V,,,,,,,,,,,,
07/02/2012,12,260,V,,,,,,,,,,,,
08/02/2012,12,659,V,,,,,,,,,,,,
09/02/2012,12,155,V,,,,,,,,,,,,
10/02/2012,11,614,V,,,,,,,,,,,,
11/02/2012,11,47,V,,,,,,,,,,,,
12/02/2012,11,839,V,,,,,,,,,,,,
13/02/2012,7,887,V,,,,,,,,,,,,
14/02/2012,7,936,V,,,,,,,,,,,,
15/02/2012,8,241,V,,,,,,,,,,,,
16/02/2012,8,325,V,,,,,,,,,,,,
17/02/2012,9,86,V,,,,,,,,,,,,
18/02/2012,9,709,V,,,,,,,,,,,,
19/02/2012,10,792,V,,,,,,,,,,,,
20/02/2012,13,394,V,,,,,,,,,,,,
21/02/2012,13,735,V,,,,,,,,,,,,
22/02/2012,11,882,V,,,,,,,,,,,,
23/02/2012,11,233,V,,,,,,,,,,,,
24/02/2012,9,188,V,,,,,,,,,,,,
25/02/2012,10,383,V,,,,,,,,,,,,
26/02/2012,10,705,V,,,,,,,,,,,,
27/02/2012,11,369,V,,,,,,,,,,,,
28/02/2012,10,664,V,,,,,,,,,,,,
29/02/2012,10,63,V,,,,,,,,,,,,
01/03/2012,10,287,V,,,,,,,,,,,,
02/03/2012,10,441,V,,,,,,,,,,,,
03/03/2012,11,241,V,,,,,,,,,,,,
04/03/2012,12,21,V,,,,,,,,,,,,
05/03/2012,12,328,V,,,,,,,,,,,,
06/03/2012,24,987,V,,,,,,,,,,,,
