Date (TU),Valeur (en m³/s),Statut,Qualification,Méthode,Continuité
2010-08-30T00:00:00.000Z,7.78,16,20,10,0
2010-08-31T00:00:00.000Z,7.83,16,20,10,0
2010-09-01T00:00:00.000Z,8.39,16,20,10,0
2010-09-02T00:00:00.000Z,8.09,16,20,10,0
2010-09-03T00:00:00.000Z,8.3,16,20,10,0
2010-09-04T00:00:00.000Z,7.93,16,20,10,0
2010-09-05T00:00:00.000Z,7.92,16,20,10,0
2010-09-06T00:00:00.000Z,7.41,16,20,10,0
2010-09-07T00:00:00.000Z,7.57,16,20,10,0
2010-09-08T00:00:00.000Z,15.1,16,20,10,0
2010-09-09T00:00:00.000Z,13.3,16,20,10,0
2010-09-10T00:00:00.000Z,10.5,16,20,10,0
2010-09-11T00:00:00.000Z,9.85,16,20,10,0
2010-09-12T00:00:00.000Z,9.49,16,20,10,0
2010-09-13T00:00:00.000Z,9.18,16,20,10,0
2010-09-14T00:00:00.000Z,8.82,16,20,10,0
2010-09-15T00:00:00.000Z,8.64,16,20,10,0
2010-09-16T00:00:00.000Z,8.32,16,20,10,0
2010-09-17T00:00:00.000Z,8.84,16,20,10,0
2010-09-18T00:00:00.000Z,9.23,16,20,10,0
2010-09-19T00:00:00.000Z,9.05,16,20,10,0
2010-09-20T00:00:00.000Z,8.37,16,20,10,0
2010-09-21T00:00:00.000Z,8.16,16,20,10,0
2010-09-22T00:00:00.000Z,8.46,16,20,10,0
2010-09-23T00:00:00.000Z,8.32,16,20,10,0
2010-09-24T00:00:00.000Z,8.05,16,20,10,0
2010-09-25T00:00:00.000Z,8.19,16,20,10,0
2010-09-26T00:00:00.000Z,7.53,16,20,10,0
2010-09-27T00:00:00.000Z,7.06,16,20,10,0
2010-09-28T00:00:00.000Z,6.64,16,20,10,0
2010-09-29T00:00:00.000Z,6.55,16,12,8,0
2010-09-30T00:00:00.000Z,6.65,16,12,8,0
2010-10-01T00:00:00.000Z,6.52,16,12,8,0
2010-10-02T00:00:00.000Z,6.4,16,12,8,0
2010-10-03T00:00:00.000Z,6.34,16,12,8,0
2010-10-04T00:00:00.000Z,7.15,16,12,8,0
2010-10-05T00:00:00.000Z,8.6,16,12,8,0
2010-10-06T00:00:00.000Z,8.2,16,12,8,0
2010-10-07T00:00:00.000Z,7.78,16,12,8,0
2010-10-08T00:00:00.000Z,7.52,16,12,8,0
2010-10-09T00:00:00.000Z,7.57,16,12,8,0
2010-10-10T00:00:00.000Z,8,16,12,8,0
2010-10-11T00:00:00.000Z,8.11,16,12,8,0
2010-10-12T00:00:00.000Z,8.56,16,12,8,0
2010-10-13T00:00:00.000Z,9.21,16,12,8,0
2010-10-14T00:00:00.000Z,9.05,16,12,8,0
2010-10-15T00:00:00.000Z,9.79,16,12,8,0
2010-10-16T00:00:00.000Z,9.72,16,12,8,0
2010-10-17T00:00:00.000Z,8.71,16,12,8,0
2010-10-18T00:00:00.000Z,9.36,16,12,8,0
2010-10-19T00:00:00.000Z,9.12,16,12,8,0
2010-10-20T00:00:00.000Z,8.89,16,12,8,0
2010-10-21T00:00:00.000Z,8.58,16,12,8,0
2010-10-22T00:00:00.000Z,8.34,16,12,8,0
2010-10-23T00:00:00.000Z,8.49,16,12,8,0
2010-10-24T00:00:00.000Z,8.09,16,12,8,0
2010-10-25T00:00:00.000Z,9.59,16,12,8,0
2010-10-26T00:00:00.000Z,9.16,16,12,8,0
2010-10-27T00:00:00.000Z,7.67,16,12,8,0
2010-10-28T00:00:00.000Z,7.31,16,12,8,0
2010-10-29T00:00:00.000Z,7.35,16,12,8,0
2010-10-30T00:00:00.000Z,6.51,16,12,8,0
2010-10-31T00:00:00.000Z,38.5,16,12,8,0
2010-11-01T00:00:00.000Z,130,16,12,8,0
2010-11-02T00:00:00.000Z,84,16,12,8,0
2010-11-03T00:00:00.000Z,36.6,16,12,8,0
2010-11-04T00:00:00.000Z,23.7,16,12,8,0
2010-11-05T00:00:00.000Z,17.1,16,12,8,0
2010-11-06T00:00:00.000Z,14.1,16,12,8,0
2010-11-07T00:00:00.000Z,12.6,16,12,8,0
2010-11-08T00:00:00.000Z,11.5,16,12,8,0
2010-11-09T00:00:00.000Z,10.8,16,12,8,0
2010-11-10T00:00:00.000Z,9.97,16,12,8,0
2010-11-11T00:00:00.000Z,9.43,16,12,8,0
2010-11-12T00:00:00.000Z,8.86,16,12,8,0
2010-11-13T00:00:00.000Z,8.62,16,12,8,0
2010-11-14T00:00:00.000Z,8.2,16,12,8,0
2010-11-15T00:00:00.000Z,9.34,16,12,8,0
2010-11-16T00:00:00.000Z,12.5,16,12,8,0
2010-11-17T00:00:00.000Z,11,16,20,4,0
2010-11-18T00:00:00.000Z,10.8,16,20,4,0
2010-11-19T00:00:00.000Z,10.6,16,20,4,0
2010-11-20T00:00:00.000Z,17.7,16,20,4,0
2010-11-21T00:00:00.000Z,206,16,20,4,0
2010-11-22T00:00:00.000Z,155,16,20,4,0
2010-11-23T00:00:00.000Z,56.8,16,20,4,0
2010-11-24T00:00:00.000Z,35.3,16,20,4,0
2010-11-25T00:00:00.000Z,26.8,16,20,4,0
2010-11-26T00:00:00.000Z,22.5,16,20,4,0
2010-11-27T00:00:00.000Z,20.5,16,20,4,0
2010-11-28T00:00:00.000Z,22.3,16,20,4,0
2010-11-29T00:00:00.000Z,23.4,16,20,4,0
2010-11-30T00:00:00.000Z,19.9,16,20,4,0
2010-12-01T00:00:00.000Z,33.9,16,20,4,0
2010-12-02T00:00:00.000Z,33.3,16,20,4,0
2010-12-03T00:00:00.000Z,25.7,16,20,4,0
2010-12-04T00:00:00.000Z,22.5,16,20,4,0
2010-12-05T00:00:00.000Z,20.9,16,20,4,0
2010-12-06T00:00:00.000Z,26.6,16,20,4,0
2010-12-07T00:00:00.000Z,25.7,16,20,4,0
2010-12-08T00:00:00.000Z,23.8,16,20,4,0
2010-12-09T00:00:00.000Z,21.3,16,20,4,0
2010-12-10T00:00:00.000Z,19.9,16,20,4,0
2010-12-11T00:00:00.000Z,18.7,16,20,4,0
2010-12-12T00:00:00.000Z,18,16,20,4,0
2010-12-13T00:00:00.000Z,17.2,16,20,4,0
2010-12-14T00:00:00.000Z,16.5,16,20,4,0
2010-12-15T00:00:00.000Z,15.8,16,20,4,0
2010-12-16T00:00:00.000Z,15.2,16,20,4,0
2010-12-17T00:00:00.000Z,14.2,16,20,4,0
2010-12-18T00:00:00.000Z,14.2,16,20,4,0
2010-12-19T00:00:00.000Z,14.1,16,20,4,0
2010-12-20T00:00:00.000Z,13.7,16,20,4,0
2010-12-21T00:00:00.000Z,31.6,16,20,4,0
2010-12-22T00:00:00.000Z,164,16,20,4,0
2010-12-23T00:00:00.000Z,250,16,20,4,0
2010-12-24T00:00:00.000Z,257,16,20,4,0
2010-12-25T00:00:00.000Z,127,16,20,4,0
2010-12-26T00:00:00.000Z,88.4,16,20,4,0
2010-12-27T00:00:00.000Z,69.3,16,20,4,0
2010-12-28T00:00:00.000Z,56,16,20,4,0
2010-12-29T00:00:00.000Z,48.2,16,20,4,0
2010-12-30T00:00:00.000Z,42.4,16,20,4,0
2010-12-31T00:00:00.000Z,38.4,16,20,4,0
2011-01-01T00:00:00.000Z,35.6,16,20,4,0
2011-01-02T00:00:00.000Z,33.3,16,20,8,0
2011-01-03T00:00:00.000Z,31.8,16,20,10,0
2011-01-04T00:00:00.000Z,30,16,20,10,0
2011-01-05T00:00:00.000Z,29,16,20,10,0
2011-01-06T00:00:00.000Z,28.3,16,20,10,0
2011-01-07T00:00:00.000Z,28.5,16,20,10,0
2011-01-08T00:00:00.000Z,28.3,16,20,10,0
2011-01-09T00:00:00.000Z,27,16,20,10,0
2011-01-10T00:00:00.000Z,26.7,16,20,10,0
2011-01-11T00:00:00.000Z,26,16,20,10,0
2011-01-12T00:00:00.000Z,25.2,16,20,10,0
2011-01-13T00:00:00.000Z,24.1,16,20,10,0
2011-01-14T00:00:00.000Z,23.3,16,20,10,0
2011-01-15T00:00:00.000Z,22.3,16,20,10,0
2011-01-16T00:00:00.000Z,21.6,16,20,10,0
2011-01-17T00:00:00.000Z,20.9,16,20,10,0
2011-01-18T00:00:00.000Z,20.3,16,20,10,0
2011-01-19T00:00:00.000Z,19.9,16,20,10,0
2011-01-20T00:00:00.000Z,19.4,16,20,10,0
