Stazione,Pontedera,,,,,,,,,,,,,,
Codice,TOS01005181,,,,,,,,,,,,,,
Comune,Pontedera,,,,,,,,,,,,,,
Provincia,PI,,,,,,,,,,,,,,
GB [m],E,1631547,N,4836012,,,,,,,,,,,
WGS84 [°],Lat,43.665,Lon,10.631,,,,,,,,,,,
Quota [m],10,53,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,ATTENZIONE,i,dati,sono,nel,fomato,csv,ed,utilizzano,,,,
,,,come,separatore,di,colonna,il,punto e virgola,e,,,,,,
,,,come,separatore,decimale,la,virgola,,,,,,,,
,,,verificare,le,proprie,impostazioni,internazionali,per,una,corretta,visulizzazione.,,,,
,,,Il,valore,-9999,corrisponde,a,dato,mancante,,,,,,
,,,Il,valore,contrassegnato,con,@,corrisponde,al,dato,mancante,,,,
,,,Il,valore,contrassegnato,con,V,corrisponde,al,dato,validato,,,,
,,,Il,valore,contrassegnato,con,P,corrisponde,al,dato,prevalidato,soggetto,ad,eventuali,modifiche
,,,(consultare,la,sezione,Criteri,di,validazione),,,,,,,
,,,,,,,,,,,,,,,
gg/mm/aaaa,Portata [mc/s],Tipo Dato,,,,,,,,,,,,,
13/10/2013,30,28,V,,,,,,,,,,,,
14/10/2013,22,455,V,,,,,,,,,,,,
15/10/2013,22,918,V,,,,,,,,,,,,
16/10/2013,42,218,V,,,,,,,,,,,,
17/10/2013,43,332,V,,,,,,,,,,,,
18/10/2013,24,973,V,,,,,,,,,,,,
19/10/2013,18,833,V,,,,,,,,,,,,
20/10/2013,21,368,V,,,,,,,,,,,,
21/10/2013,472,351,V,,,,,,,,,,,,
22/10/2013,717,747,V,,,,,,,,,,,,
23/10/2013,190,325,V,,,,,,,,,,,,
24/10/2013,380,344,V,,,,,,,,,,,,
25/10/2013,438,443,V,,,,,,,,,,,,
26/10/2013,167,241,V,,,,,,,,,,,,
27/10/2013,105,929,V,,,,,,,,,,,,
28/10/2013,79,830,V,,,,,,,,,,,,
29/10/2013,69,118,V,,,,,,,,,,,,
30/10/2013,46,356,V,,,,,,,,,,,,
31/10/2013,41,177,V,,,,,,,,,,,,
01/11/2013,36,958,V,,,,,,,,,,,,
02/11/2013,32,188,V,,,,,,,,,,,,
03/11/2013,35,152,V,,,,,,,,,,,,
04/11/2013,40,785,V,,,,,,,,,,,,
05/11/2013,129,994,V,,,,,,,,,,,,
06/11/2013,130,319,V,,,,,,,,,,,,
07/11/2013,79,479,V,,,,,,,,,,,,
08/11/2013,60,514,V,,,,,,,,,,,,
09/11/2013,57,997,V,,,,,,,,,,,,
10/11/2013,121,528,V,,,,,,,,,,,,
11/11/2013,654,36,V,,,,,,,,,,,,
12/11/2013,571,59,V,,,,,,,,,,,,
13/11/2013,252,307,V,,,,,,,,,,,,
14/11/2013,155,727,V,,,,,,,,,,,,
15/11/2013,176,660,V,,,,,,,,,,,,
16/11/2013,154,272,V,,,,,,,,,,,,
17/11/2013,103,727,V,,,,,,,,,,,,
18/11/2013,80,622,V,,,,,,,,,,,,
19/11/2013,75,979,V,,,,,,,,,,,,
20/11/2013,84,188,V,,,,,,,,,,,,
21/11/2013,159,577,V,,,,,,,,,,,,
22/11/2013,646,20,V,,,,,,,,,,,,
23/11/2013,369,63,V,,,,,,,,,,,,
24/11/2013,260,319,V,,,,,,,,,,,,
25/11/2013,183,148,V,,,,,,,,,,,,
26/11/2013,140,599,V,,,,,,,,,,,,
27/11/2013,115,976,V,,,,,,,,,,,,
28/11/2013,101,888,V,,,,,,,,,,,,
29/11/2013,81,605,V,,,,,,,,,,,,
30/11/2013,71,19,V,,,,,,,,,,,,
01/12/2013,72,778,V,,,,,,,,,,,,
02/12/2013,78,578,V,,,,,,,,,,,,
03/12/2013,64,148,V,,,,,,,,,,,,
04/12/2013,72,8,V,,,,,,,,,,,,
05/12/2013,44,44,V,,,,,,,,,,,,
06/12/2013,36,290,V,,,,,,,,,,,,
07/12/2013,43,615,V,,,,,,,,,,,,
08/12/2013,38,813,V,,,,,,,,,,,,
09/12/2013,36,154,V,,,,,,,,,,,,
10/12/2013,35,924,V,,,,,,,,,,,,
11/12/2013,39,125,V,,,,,,,,,,,,
12/12/2013,34,202,V,,,,,,,,,,,,
13/12/2013,32,947,V,,,,,,,,,,,,
14/12/2013,33,889,V,,,,,,,,,,,,
15/12/2013,31,499,V,,,,,,,,,,,,
16/12/2013,30,351,V,,,,,,,,,,,,
17/12/2013,30,876,V,,,,,,,,,,,,
18/12/2013,28,847,V,,,,,,,,,,,,
19/12/2013,28,42,V,,,,,,,,,,,,
20/12/2013,27,108,V,,,,,,,,,,,,
21/12/2013,27,293,V,,,,,,,,,,,,
22/12/2013,24,799,V,,,,,,,,,,,,
23/12/2013,20,417,V,,,,,,,,,,,,
24/12/2013,28,277,V,,,,,,,,,,,,
25/12/2013,37,260,V,,,,,,,,,,,,
26/12/2013,96,451,V,,,,,,,,,,,,
27/12/2013,234,591,V,,,,,,,,,,,,
28/12/2013,141,186,V,,,,,,,,,,,,
29/12/2013,112,111,V,,,,,,,,,,,,
30/12/2013,141,155,V,,,,,,,,,,,,
31/12/2013,108,164,V,,,,,,,,,,,,
01/01/2014,102,475,V,,,,,,,,,,,,
02/01/2014,73,143,V,,,,,,,,,,,,
03/01/2014,175,329,V,,,,,,,,,,,,
04/01/2014,161,610,V,,,,,,,,,,,,
05/01/2014,431,53,V,,,,,,,,,,,,
06/01/2014,354,14,V,,,,,,,,,,,,
07/01/2014,206,129,V,,,,,,,,,,,,
08/01/2014,177,405,V,,,,,,,,,,,,
09/01/2014,133,991,V,,,,,,,,,,,,
10/01/2014,122,663,V,,,,,,,,,,,,
11/01/2014,108,84,V,,,,,,,,,,,,
12/01/2014,98,767,V,,,,,,,,,,,,
13/01/2014,92,951,V,,,,,,,,,,,,
14/01/2014,126,48,V,,,,,,,,,,,,
15/01/2014,231,1,V,,,,,,,,,,,,
16/01/2014,189,730,V,,,,,,,,,,,,
17/01/2014,209,755,V,,,,,,,,,,,,
18/01/2014,679,137,V,,,,,,,,,,,,
19/01/2014,423,399,V,,,,,,,,,,,,
20/01/2014,391,389,V,,,,,,,,,,,,
21/01/2014,316,201,V,,,,,,,,,,,,
22/01/2014,237,82,V,,,,,,,,,,,,
23/01/2014,221,21,V,,,,,,,,,,,,
24/01/2014,307,120,V,,,,,,,,,,,,
25/01/2014,247,850,V,,,,,,,,,,,,
26/01/2014,199,814,V,,,,,,,,,,,,
27/01/2014,193,636,V,,,,,,,,,,,,
28/01/2014,203,529,V,,,,,,,,,,,,
29/01/2014,165,125,V,,,,,,,,,,,,
30/01/2014,369,474,V,,,,,,,,,,,,
31/01/2014,1994,168,V,,,,,,,,,,,,
01/02/2014,1343,859,V,,,,,,,,,,,,
02/02/2014,649,856,V,,,,,,,,,,,,
03/02/2014,479,493,V,,,,,,,,,,,,
04/02/2014,382,656,V,,,,,,,,,,,,
05/02/2014,379,66,V,,,,,,,,,,,,
06/02/2014,514,13,V,,,,,,,,,,,,
07/02/2014,442,715,V,,,,,,,,,,,,
08/02/2014,567,926,V,,,,,,,,,,,,
09/02/2014,487,679,V,,,,,,,,,,,,
10/02/2014,639,80,V,,,,,,,,,,,,
11/02/2014,1962,719,V,,,,,,,,,,,,
12/02/2014,1046,882,V,,,,,,,,,,,,
13/02/2014,460,95,V,,,,,,,,,,,,
14/02/2014,354,192,V,,,,,,,,,,,,
15/02/2014,302,814,V,,,,,,,,,,,,
16/02/2014,268,234,V,,,,,,,,,,,,
17/02/2014,240,483,V,,,,,,,,,,,,
18/02/2014,222,767,V,,,,,,,,,,,,
19/02/2014,214,293,V,,,,,,,,,,,,
20/02/2014,398,758,V,,,,,,,,,,,,
21/02/2014,459,397,V,,,,,,,,,,,,
22/02/2014,361,489,V,,,,,,,,,,,,
23/02/2014,374,849,V,,,,,,,,,,,,
24/02/2014,273,844,V,,,,,,,,,,,,
25/02/2014,241,365,V,,,,,,,,,,,,
26/02/2014,227,195,V,,,,,,,,,,,,
27/02/2014,367,690,V,,,,,,,,,,,,
28/02/2014,378,394,V,,,,,,,,,,,,
01/03/2014,546,743,V,,,,,,,,,,,,
02/03/2014,514,753,V,,,,,,,,,,,,
03/03/2014,313,857,V,,,,,,,,,,,,
04/03/2014,351,375,V,,,,,,,,,,,,
05/03/2014,386,759,V,,,,,,,,,,,,
06/03/2014,369,257,V,,,,,,,,,,,,
07/03/2014,268,642,V,,,,,,,,,,,,
08/03/2014,228,8,V,,,,,,,,,,,,
09/03/2014,198,182,V,,,,,,,,,,,,
10/03/2014,184,910,V,,,,,,,,,,,,
11/03/2014,176,240,V,,,,,,,,,,,,
12/03/2014,164,708,V,,,,,,,,,,,,
13/03/2014,155,308,V,,,,,,,,,,,,
14/03/2014,151,180,V,,,,,,,,,,,,
15/03/2014,139,407,V,,,,,,,,,,,,
16/03/2014,130,190,V,,,,,,,,,,,,
17/03/2014,124,26,V,,,,,,,,,,,,
18/03/2014,117,846,V,,,,,,,,,,,,
19/03/2014,108,782,V,,,,,,,,,,,,
20/03/2014,111,396,V,,,,,,,,,,,,
21/03/2014,106,579,V,,,,,,,,,,,,
22/03/2014,107,23,V,,,,,,,,,,,,
23/03/2014,131,684,V,,,,,,,,,,,,
24/03/2014,290,576,V,,,,,,,,,,,,
25/03/2014,215,17,V,,,,,,,,,,,,
26/03/2014,177,793,V,,,,,,,,,,,,
27/03/2014,150,719,V,,,,,,,,,,,,
28/03/2014,145,687,V,,,,,,,,,,,,
29/03/2014,160,488,V,,,,,,,,,,,,
30/03/2014,138,683,V,,,,,,,,,,,,
31/03/2014,146,650,V,,,,,,,,,,,,
01/04/2014,114,185,V,,,,,,,,,,,,
02/04/2014,105,375,V,,,,,,,,,,,,
03/04/2014,94,948,V,,,,,,,,,,,,
04/04/2014,118,686,V,,,,,,,,,,,,
05/04/2014,163,379,V,,,,,,,,,,,,
06/04/2014,134,567,V,,,,,,,,,,,,
07/04/2014,108,449,V,,,,,,,,,,,,
08/04/2014,114,11,V,,,,,,,,,,,,
09/04/2014,100,605,V,,,,,,,,,,,,
10/04/2014,105,184,V,,,,,,,,,,,,
11/04/2014,79,386,V,,,,,,,,,,,,
12/04/2014,86,612,V,,,,,,,,,,,,
13/04/2014,70,639,V,,,,,,,,,,,,
14/04/2014,72,303,V,,,,,,,,,,,,
15/04/2014,75,409,V,,,,,,,,,,,,
16/04/2014,71,384,V,,,,,,,,,,,,
17/04/2014,69,704,V,,,,,,,,,,,,
18/04/2014,67,644,V,,,,,,,,,,,,
19/04/2014,90,590,V,,,,,,,,,,,,
20/04/2014,122,996,V,,,,,,,,,,,,
21/04/2014,66,281,V,,,,,,,,,,,,
22/04/2014,49,785,V,,,,,,,,,,,,
23/04/2014,59,799,V,,,,,,,,,,,,
24/04/2014,55,983,V,,,,,,,,,,,,
25/04/2014,60,175,V,,,,,,,,,,,,
26/04/2014,57,772,V,,,,,,,,,,,,
27/04/2014,63,924,V,,,,,,,,,,,,
28/04/2014,51,282,V,,,,,,,,,,,,
29/04/2014,79,481,V,,,,,,,,,,,,
30/04/2014,63,556,V,,,,,,,,,,,,
01/05/2014,88,704,V,,,,,,,,,,,,
02/05/2014,64,126,V,,,,,,,,,,,,
03/05/2014,157,599,V,,,,,,,,,,,,
04/05/2014,243,745,V,,,,,,,,,,,,
05/05/2014,202,906,V,,,,,,,,,,,,
06/05/2014,152,750,V,,,,,,,,,,,,
07/05/2014,123,170,V,,,,,,,,,,,,
08/05/2014,99,400,V,,,,,,,,,,,,
09/05/2014,71,511,V,,,,,,,,,,,,
10/05/2014,88,7,V,,,,,,,,,,,,
11/05/2014,63,746,V,,,,,,,,,,,,
12/05/2014,49,946,V,,,,,,,,,,,,
13/05/2014,54,338,V,,,,,,,,,,,,
14/05/2014,68,151,V,,,,,,,,,,,,
15/05/2014,45,177,V,,,,,,,,,,,,
16/05/2014,39,235,V,,,,,,,,,,,,
17/05/2014,41,910,V,,,,,,,,,,,,
18/05/2014,42,785,V,,,,,,,,,,,,
19/05/2014,39,907,V,,,,,,,,,,,,
20/05/2014,38,997,V,,,,,,,,,,,,
21/05/2014,37,780,V,,,,,,,,,,,,
22/05/2014,32,632,V,,,,,,,,,,,,
23/05/2014,35,76,V,,,,,,,,,,,,
24/05/2014,50,365,V,,,,,,,,,,,,
25/05/2014,34,979,V,,,,,,,,,,,,
26/05/2014,31,275,V,,,,,,,,,,,,
27/05/2014,34,889,V,,,,,,,,,,,,
28/05/2014,40,56,V,,,,,,,,,,,,
29/05/2014,37,612,V,,,,,,,,,,,,
30/05/2014,34,650,V,,,,,,,,,,,,
31/05/2014,41,186,V,,,,,,,,,,,,
01/06/2014,36,810,V,,,,,,,,,,,,
02/06/2014,32,882,V,,,,,,,,,,,,
03/06/2014,26,602,V,,,,,,,,,,,,
04/06/2014,26,497,V,,,,,,,,,,,,
05/06/2014,26,602,V,,,,,,,,,,,,
06/06/2014,28,40,V,,,,,,,,,,,,
07/06/2014,27,508,V,,,,,,,,,,,,
08/06/2014,24,284,V,,,,,,,,,,,,
09/06/2014,21,592,V,,,,,,,,,,,,
10/06/2014,23,962,V,,,,,,,,,,,,
11/06/2014,23,666,V,,,,,,,,,,,,
12/06/2014,19,876,V,,,,,,,,,,,,
13/06/2014,22,881,V,,,,,,,,,,,,
14/06/2014,25,286,V,,,,,,,,,,,,
15/06/2014,34,152,V,,,,,,,,,,,,
16/06/2014,30,364,V,,,,,,,,,,,,
17/06/2014,33,202,V,,,,,,,,,,,,
18/06/2014,25,827,V,,,,,,,,,,,,
19/06/2014,20,451,V,,,,,,,,,,,,
20/06/2014,19,432,V,,,,,,,,,,,,
21/06/2014,18,92,V,,,,,,,,,,,,
22/06/2014,16,70,V,,,,,,,,,,,,
23/06/2014,14,685,V,,,,,,,,,,,,
24/06/2014,15,28,V,,,,,,,,,,,,
25/06/2014,15,254,V,,,,,,,,,,,,
26/06/2014,25,748,V,,,,,,,,,,,,
27/06/2014,25,844,V,,,,,,,,,,,,
28/06/2014,20,530,V,,,,,,,,,,,,
29/06/2014,17,398,V,,,,,,,,,,,,
30/06/2014,89,224,V,,,,,,,,,,,,
01/07/2014,39,4,V,,,,,,,,,,,,
02/07/2014,22,960,V,,,,,,,,,,,,
03/07/2014,17,423,V,,,,,,,,,,,,
04/07/2014,14,908,V,,,,,,,,,,,,
05/07/2014,14,302,V,,,,,,,,,,,,
06/07/2014,12,986,V,,,,,,,,,,,,
07/07/2014,12,568,V,,,,,,,,,,,,
08/07/2014,13,229,V,,,,,,,,,,,,
09/07/2014,21,828,V,,,,,,,,,,,,
10/07/2014,34,615,V,,,,,,,,,,,,
11/07/2014,28,301,V,,,,,,,,,,,,
12/07/2014,20,634,V,,,,,,,,,,,,
13/07/2014,23,535,V,,,,,,,,,,,,
14/07/2014,21,740,V,,,,,,,,,,,,
15/07/2014,27,38,V,,,,,,,,,,,,
16/07/2014,22,498,V,,,,,,,,,,,,
17/07/2014,17,727,V,,,,,,,,,,,,
18/07/2014,16,215,V,,,,,,,,,,,,
19/07/2014,12,780,V,,,,,,,,,,,,
20/07/2014,11,845,V,,,,,,,,,,,,
21/07/2014,19,148,V,,,,,,,,,,,,
22/07/2014,97,198,V,,,,,,,,,,,,
23/07/2014,41,325,V,,,,,,,,,,,,
24/07/2014,20,791,V,,,,,,,,,,,,
25/07/2014,22,2,V,,,,,,,,,,,,
26/07/2014,20,686,V,,,,,,,,,,,,
27/07/2014,31,505,V,,,,,,,,,,,,
28/07/2014,31,375,V,,,,,,,,,,,,
29/07/2014,19,87,V,,,,,,,,,,,,
30/07/2014,169,613,V,,,,,,,,,,,,
31/07/2014,127,980,V,,,,,,,,,,,,
01/08/2014,45,216,V,,,,,,,,,,,,
02/08/2014,30,485,V,,,,,,,,,,,,
03/08/2014,24,999,V,,,,,,,,,,,,
04/08/2014,58,846,V,,,,,,,,,,,,
05/08/2014,40,33,V,,,,,,,,,,,,
06/08/2014,51,538,V,,,,,,,,,,,,
07/08/2014,27,973,V,,,,,,,,,,,,
08/08/2014,18,875,V,,,,,,,,,,,,
09/08/2014,15,510,V,,,,,,,,,,,,
10/08/2014,13,642,V,,,,,,,,,,,,
11/08/2014,12,608,V,,,,,,,,,,,,
12/08/2014,11,824,V,,,,,,,,,,,,
13/08/2014,11,480,V,,,,,,,,,,,,
14/08/2014,12,749,V,,,,,,,,,,,,
15/08/2014,13,278,V,,,,,,,,,,,,
16/08/2014,14,636,V,,,,,,,,,,,,
17/08/2014,12,525,V,,,,,,,,,,,,
18/08/2014,11,755,V,,,,,,,,,,,,
19/08/2014,11,89,V,,,,,,,,,,,,
20/08/2014,10,917,V,,,,,,,,,,,,
21/08/2014,10,983,V,,,,,,,,,,,,
22/08/2014,10,867,V,,,,,,,,,,,,
23/08/2014,10,648,V,,,,,,,,,,,,
24/08/2014,10,532,V,,,,,,,,,,,,
25/08/2014,11,576,V,,,,,,,,,,,,
26/08/2014,10,843,V,,,,,,,,,,,,
27/08/2014,10,331,V,,,,,,,,,,,,
28/08/2014,10,310,V,,,,,,,,,,,,
29/08/2014,10,450,V,,,,,,,,,,,,
30/08/2014,10,450,V,,,,,,,,,,,,
31/08/2014,10,450,V,,,,,,,,,,,,
01/09/2014,19,187,V,,,,,,,,,,,,
02/09/2014,24,624,V,,,,,,,,,,,,
03/09/2014,13,6,V,,,,,,,,,,,,
04/09/2014,12,283,V,,,,,,,,,,,,
05/09/2014,12,758,V,,,,,,,,,,,,
06/09/2014,10,912,V,,,,,,,,,,,,
07/09/2014,10,292,V,,,,,,,,,,,,
08/09/2014,10,733,V,,,,,,,,,,,,
09/09/2014,10,374,V,,,,,,,,,,,,
10/09/2014,16,336,V,,,,,,,,,,,,
11/09/2014,56,331,V,,,,,,,,,,,,
12/09/2014,44,804,V,,,,,,,,,,,,
13/09/2014,31,157,V,,,,,,,,,,,,
14/09/2014,25,678,V,,,,,,,,,,,,
15/09/2014,22,36,V,,,,,,,,,,,,
16/09/2014,23,143,V,,,,,,,,,,,,
17/09/2014,13,206,V,,,,,,,,,,,,
18/09/2014,11,728,V,,,,,,,,,,,,
19/09/2014,12,667,V,,,,,,,,,,,,
20/09/2014,54,336,V,,,,,,,,,,,,
21/09/2014,62,525,V,,,,,,,,,,,,
22/09/2014,30,859,V,,,,,,,,,,,,
23/09/2014,31,29,V,,,,,,,,,,,,
24/09/2014,22,71,V,,,,,,,,,,,,
25/09/2014,19,109,V,,,,,,,,,,,,
26/09/2014,18,66,V,,,,,,,,,,,,
27/09/2014,16,207,V,,,,,,,,,,,,
28/09/2014,14,830,V,,,,,,,,,,,,
29/09/2014,13,765,V,,,,,,,,,,,,
30/09/2014,13,433,V,,,,,,,,,,,,
01/10/2014,12,649,V,,,,,,,,,,,,
02/10/2014,16,64,V,,,,,,,,,,,,
03/10/2014,13,837,V,,,,,,,,,,,,
04/10/2014,12,49,V,,,,,,,,,,,,
05/10/2014,11,362,V,,,,,,,,,,,,
06/10/2014,10,957,V,,,,,,,,,,,,
07/10/2014,10,716,V,,,,,,,,,,,,
08/10/2014,10,703,V,,,,,,,,,,,,
09/10/2014,10,703,V,,,,,,,,,,,,
10/10/2014,10,703,V,,,,,,,,,,,,
11/10/2014,11,90,V,,,,,,,,,,,,
12/10/2014,27,511,V,,,,,,,,,,,,
13/10/2014,28,391,V,,,,,,,,,,,,
14/10/2014,65,576,V,,,,,,,,,,,,
15/10/2014,53,364,V,,,,,,,,,,,,
16/10/2014,81,795,V,,,,,,,,,,,,
17/10/2014,41,117,V,,,,,,,,,,,,
18/10/2014,41,371,V,,,,,,,,,,,,
19/10/2014,35,524,V,,,,,,,,,,,,
20/10/2014,29,77,V,,,,,,,,,,,,
21/10/2014,26,750,V,,,,,,,,,,,,
22/10/2014,25,216,V,,,,,,,,,,,,
23/10/2014,21,975,V,,,,,,,,,,,,
24/10/2014,19,606,V,,,,,,,,,,,,
25/10/2014,17,321,V,,,,,,,,,,,,
26/10/2014,15,90,V,,,,,,,,,,,,
27/10/2014,14,562,V,,,,,,,,,,,,
28/10/2014,13,542,V,,,,,,,,,,,,
29/10/2014,12,879,V,,,,,,,,,,,,
30/10/2014,12,542,V,,,,,,,,,,,,
31/10/2014,12,271,V,,,,,,,,,,,,
01/11/2014,12,35,V,,,,,,,,,,,,
02/11/2014,11,807,V,,,,,,,,,,,,
03/11/2014,11,555,V,,,,,,,,,,,,
04/11/2014,11,469,V,,,,,,,,,,,,
05/11/2014,32,816,V,,,,,,,,,,,,
06/11/2014,151,751,V,,,,,,,,,,,,
07/11/2014,138,521,V,,,,,,,,,,,,
08/11/2014,100,795,V,,,,,,,,,,,,
09/11/2014,58,326,V,,,,,,,,,,,,
10/11/2014,70,132,V,,,,,,,,,,,,
11/11/2014,120,429,V,,,,,,,,,,,,
12/11/2014,73,444,V,,,,,,,,,,,,
13/11/2014,65,473,V,,,,,,,,,,,,
14/11/2014,55,133,V,,,,,,,,,,,,
15/11/2014,47,323,V,,,,,,,,,,,,
16/11/2014,168,823,V,,,,,,,,,,,,
17/11/2014,216,715,V,,,,,,,,,,,,
18/11/2014,794,971,V,,,,,,,,,,,,
19/11/2014,672,536,V,,,,,,,,,,,,
20/11/2014,346,118,V,,,,,,,,,,,,
21/11/2014,209,716,V,,,,,,,,,,,,
22/11/2014,169,357,V,,,,,,,,,,,,
23/11/2014,131,950,V,,,,,,,,,,,,
24/11/2014,108,782,V,,,,,,,,,,,,
25/11/2014,78,879,V,,,,,,,,,,,,
26/11/2014,126,99,V,,,,,,,,,,,,
27/11/2014,152,946,V,,,,,,,,,,,,
28/11/2014,148,908,V,,,,,,,,,,,,
29/11/2014,117,941,V,,,,,,,,,,,,
30/11/2014,105,137,V,,,,,,,,,,,,
01/12/2014,119,320,V,,,,,,,,,,,,
02/12/2014,119,652,V,,,,,,,,,,,,
03/12/2014,83,459,V,,,,,,,,,,,,
04/12/2014,112,201,V,,,,,,,,,,,,
05/12/2014,189,617,V,,,,,,,,,,,,
06/12/2014,175,40,V,,,,,,,,,,,,
07/12/2014,159,525,V,,,,,,,,,,,,
08/12/2014,146,273,V,,,,,,,,,,,,
09/12/2014,117,877,V,,,,,,,,,,,,
10/12/2014,80,115,V,,,,,,,,,,,,
11/12/2014,61,781,V,,,,,,,,,,,,
12/12/2014,77,580,V,,,,,,,,,,,,
13/12/2014,58,451,V,,,,,,,,,,,,
14/12/2014,50,123,V,,,,,,,,,,,,
15/12/2014,47,888,V,,,,,,,,,,,,
16/12/2014,95,561,V,,,,,,,,,,,,
17/12/2014,110,97,V,,,,,,,,,,,,
18/12/2014,65,600,V,,,,,,,,,,,,
19/12/2014,53,499,V,,,,,,,,,,,,
20/12/2014,50,356,V,,,,,,,,,,,,
21/12/2014,48,621,V,,,,,,,,,,,,
22/12/2014,44,280,V,,,,,,,,,,,,
23/12/2014,42,908,V,,,,,,,,,,,,
24/12/2014,41,27,V,,,,,,,,,,,,
25/12/2014,45,612,V,,,,,,,,,,,,
26/12/2014,35,907,V,,,,,,,,,,,,
27/12/2014,56,185,V,,,,,,,,,,,,
28/12/2014,239,781,V,,,,,,,,,,,,
29/12/2014,113,583,V,,,,,,,,,,,,
30/12/2014,87,896,V,,,,,,,,,,,,
31/12/2014,66,28,V,,,,,,,,,,,,
01/01/2015,45,196,V,,,,,,,,,,,,
02/01/2015,45,140,V,,,,,,,,,,,,
03/01/2015,36,130,V,,,,,,,,,,,,
04/01/2015,34,990,V,,,,,,,,,,,,
05/01/2015,37,758,V,,,,,,,,,,,,
06/01/2015,36,65,V,,,,,,,,,,,,
07/01/2015,47,229,V,,,,,,,,,,,,
08/01/2015,36,81,V,,,,,,,,,,,,
09/01/2015,30,628,V,,,,,,,,,,,,
10/01/2015,36,868,V,,,,,,,,,,,,
11/01/2015,29,669,V,,,,,,,,,,,,
12/01/2015,28,704,V,,,,,,,,,,,,
13/01/2015,30,600,V,,,,,,,,,,,,
14/01/2015,26,888,V,,,,,,,,,,,,
15/01/2015,27,655,V,,,,,,,,,,,,
16/01/2015,30,638,V,,,,,,,,,,,,
17/01/2015,35,439,V,,,,,,,,,,,,
18/01/2015,48,208,V,,,,,,,,,,,,
19/01/2015,32,856,V,,,,,,,,,,,,
20/01/2015,31,478,V,,,,,,,,,,,,
21/01/2015,29,723,V,,,,,,,,,,,,
22/01/2015,39,421,V,,,,,,,,,,,,
23/01/2015,38,541,V,,,,,,,,,,,,
24/01/2015,37,651,V,,,,,,,,,,,,
25/01/2015,31,235,V,,,,,,,,,,,,
26/01/2015,30,542,V,,,,,,,,,,,,
27/01/2015,31,280,V,,,,,,,,,,,,
28/01/2015,30,919,V,,,,,,,,,,,,
29/01/2015,29,646,V,,,,,,,,,,,,
30/01/2015,388,790,V,,,,,,,,,,,,
31/01/2015,470,16,V,,,,,,,,,,,,
01/02/2015,250,497,V,,,,,,,,,,,,
02/02/2015,190,270,V,,,,,,,,,,,,
03/02/2015,155,556,V,,,,,,,,,,,,
04/02/2015,129,678,V,,,,,,,,,,,,
05/02/2015,244,883,V,,,,,,,,,,,,
06/02/2015,590,671,V,,,,,,,,,,,,
07/02/2015,435,852,V,,,,,,,,,,,,
08/02/2015,254,850,V,,,,,,,,,,,,
09/02/2015,194,21,V,,,,,,,,,,,,
10/02/2015,167,247,V,,,,,,,,,,,,
11/02/2015,140,79,V,,,,,,,,,,,,
12/02/2015,114,2,V,,,,,,,,,,,,
13/02/2015,103,589,V,,,,,,,,,,,,
14/02/2015,101,727,V,,,,,,,,,,,,
15/02/2015,111,386,V,,,,,,,,,,,,
16/02/2015,112,209,V,,,,,,,,,,,,
17/02/2015,99,432,V,,,,,,,,,,,,
18/02/2015,85,566,V,,,,,,,,,,,,
19/02/2015,85,276,V,,,,,,,,,,,,
20/02/2015,76,464,V,,,,,,,,,,,,
21/02/2015,73,540,V,,,,,,,,,,,,
22/02/2015,101,926,V,,,,,,,,,,,,
23/02/2015,98,408,V,,,,,,,,,,,,
24/02/2015,86,78,V,,,,,,,,,,,,
25/02/2015,76,220,V,,,,,,,,,,,,
26/02/2015,78,882,V,,,,,,,,,,,,
27/02/2015,68,924,V,,,,,,,,,,,,
28/02/2015,66,906,V,,,,,,,,,,,,
01/03/2015,56,694,V,,,,,,,,,,,,
02/03/2015,68,74,V,,,,,,,,,,,,
03/03/2015,123,780,V,,,,,,,,,,,,
04/03/2015,142,155,V,,,,,,,,,,,,
05/03/2015,260,463,V,,,,,,,,,,,,
06/03/2015,190,741,V,,,,,,,,,,,,
07/03/2015,140,396,V,,,,,,,,,,,,
08/03/2015,114,943,V,,,,,,,,,,,,
09/03/2015,104,240,V,,,,,,,,,,,,
10/03/2015,84,130,V,,,,,,,,,,,,
11/03/2015,85,976,V,,,,,,,,,,,,
12/03/2015,52,887,V,,,,,,,,,,,,
13/03/2015,65,707,V,,,,,,,,,,,,
14/03/2015,60,279,V,,,,,,,,,,,,
15/03/2015,56,48,V,,,,,,,,,,,,
16/03/2015,65,802,V,,,,,,,,,,,,
17/03/2015,185,555,V,,,,,,,,,,,,
18/03/2015,232,906,V,,,,,,,,,,,,
19/03/2015,160,201,V,,,,,,,,,,,,
20/03/2015,130,858,V,,,,,,,,,,,,
21/03/2015,108,155,V,,,,,,,,,,,,
22/03/2015,85,71,V,,,,,,,,,,,,
23/03/2015,68,785,V,,,,,,,,,,,,
24/03/2015,61,776,V,,,,,,,,,,,,
25/03/2015,66,838,V,,,,,,,,,,,,
26/03/2015,357,843,V,,,,,,,,,,,,
27/03/2015,397,830,V,,,,,,,,,,,,
28/03/2015,266,818,V,,,,,,,,,,,,
29/03/2015,185,279,V,,,,,,,,,,,,
30/03/2015,148,154,V,,,,,,,,,,,,
31/03/2015,127,6,V,,,,,,,,,,,,
