Stazione,Calamazza,,,,,,,,,,,,,,
Codice,TOS03001246,,,,,,,,,,,,,,
Comune,Aulla,,,,,,,,,,,,,,
Provincia,MS,,,,,,,,,,,,,,
GB [m],E,1576004,N,4894334,,,,,,,,,,,
WGS84 [°],Lat,44.198,Lon,9.951,,,,,,,,,,,
Quota [m],53,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,ATTENZIONE,i,dati,sono,nel,fomato,csv,ed,utilizzano,,,,
,,,come,separatore,di,colonna,il,punto e virgola,e,,,,,,
,,,come,separatore,decimale,la,virgola,,,,,,,,
,,,verificare,le,proprie,impostazioni,internazionali,per,una,corretta,visulizzazione.,,,,
,,,Il,valore,-9999,corrisponde,a,dato,mancante,,,,,,
,,,Il,valore,contrassegnato,con,@,corrisponde,al,dato,mancante,,,,
,,,Il,valore,contrassegnato,con,V,corrisponde,al,dato,validato,,,,
,,,Il,valore,contrassegnato,con,P,corrisponde,al,dato,prevalidato,soggetto,ad,eventuali,modifiche
,,,(consultare,la,sezione,Criteri,di,validazione),,,,,,,
,,,,,,,,,,,,,,,
gg/mm/aaaa,Portata [mc/s],Tipo Dato,,,,,,,,,,,,,
30/05/2021,18,279,P,,,,,,,,,,,,
31/05/2021,17,471,P,,,,,,,,,,,,
01/06/2021,17,138,P,,,,,,,,,,,,
02/06/2021,16,515,P,,,,,,,,,,,,
03/06/2021,16,5,P,,,,,,,,,,,,
04/06/2021,15,386,P,,,,,,,,,,,,
05/06/2021,14,736,P,,,,,,,,,,,,
06/06/2021,14,399,P,,,,,,,,,,,,
07/06/2021,14,139,P,,,,,,,,,,,,
08/06/2021,14,402,P,,,,,,,,,,,,
09/06/2021,13,880,P,,,,,,,,,,,,
10/06/2021,13,383,P,,,,,,,,,,,,
11/06/2021,13,71,P,,,,,,,,,,,,
12/06/2021,12,887,P,,,,,,,,,,,,
13/06/2021,12,226,P,,,,,,,,,,,,
14/06/2021,12,143,P,,,,,,,,,,,,
15/06/2021,11,885,P,,,,,,,,,,,,
16/06/2021,11,549,P,,,,,,,,,,,,
17/06/2021,11,331,P,,,,,,,,,,,,
18/06/2021,11,45,P,,,,,,,,,,,,
19/06/2021,10,824,P,,,,,,,,,,,,
20/06/2021,10,729,P,,,,,,,,,,,,
21/06/2021,10,641,P,,,,,,,,,,,,
22/06/2021,10,422,P,,,,,,,,,,,,
23/06/2021,10,114,P,,,,,,,,,,,,
24/06/2021,9,886,P,,,,,,,,,,,,
25/06/2021,9,542,P,,,,,,,,,,,,
26/06/2021,9,591,P,,,,,,,,,,,,
27/06/2021,9,519,P,,,,,,,,,,,,
28/06/2021,9,278,P,,,,,,,,,,,,
29/06/2021,8,490,P,,,,,,,,,,,,
30/06/2021,7,400,P,,,,,,,,,,,,
01/01/2024,52,475,,,,,,,,,,,,,
02/01/2024,21,730,P,,,,,,,,,,,,
03/01/2024,40,548,P,,,,,,,,,,,,
04/01/2024,25,14,P,,,,,,,,,,,,
05/01/2024,42,904,P,,,,,,,,,,,,
06/01/2024,245,152,P,,,,,,,,,,,,
07/01/2024,76,348,P,,,,,,,,,,,,
08/01/2024,47,135,P,,,,,,,,,,,,
09/01/2024,28,24,P,,,,,,,,,,,,
10/01/2024,21,90,P,,,,,,,,,,,,
11/01/2024,18,274,P,,,,,,,,,,,,
12/01/2024,16,466,P,,,,,,,,,,,,
13/01/2024,15,251,P,,,,,,,,,,,,
14/01/2024,14,440,P,,,,,,,,,,,,
15/01/2024,14,158,P,,,,,,,,,,,,
16/01/2024,13,835,P,,,,,,,,,,,,
17/01/2024,24,760,P,,,,,,,,,,,,
18/01/2024,121,138,P,,,,,,,,,,,,
19/01/2024,52,127,P,,,,,,,,,,,,
20/01/2024,28,203,P,,,,,,,,,,,,
21/01/2024,20,145,P,,,,,,,,,,,,
22/01/2024,18,174,P,,,,,,,,,,,,
23/01/2024,17,820,P,,,,,,,,,,,,
24/01/2024,16,561,P,,,,,,,,,,,,
25/01/2024,15,739,P,,,,,,,,,,,,
26/01/2024,15,200,P,,,,,,,,,,,,
27/01/2024,14,446,P,,,,,,,,,,,,
28/01/2024,14,72,P,,,,,,,,,,,,
29/01/2024,13,805,P,,,,,,,,,,,,
30/01/2024,13,526,P,,,,,,,,,,,,
31/01/2024,13,273,P,,,,,,,,,,,,
